completed_customers,abandoned_customers,abandonment_rate,avg_order_wait,avg_prep_wait,avg_pickup_wait,avg_system_time,order_utilization,prep_utilization,pickup_utilization,avg_order_queue,avg_prep_queue,avg_pickup_queue,instance,source,peak_hour,seed
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_049.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_050.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_051.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_052.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_053.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.022594777750431165,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_054.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_055.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_056.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_057.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_058.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_059.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_060.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_061.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_062.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.03010956298514251,0.007281955108319078,0,0,0,huggingface_coffeesales_063.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_064.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_065.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_066.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_067.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_068.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_069.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_070.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_071.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507155,0.04518955550086233,0.04516434447771376,0.003640977554159539,0,0,0,huggingface_coffeesales_072.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_073.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_074.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_075.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_076.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_077.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_078.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_079.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_080.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_081.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_082.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_083.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_084.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_085.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_086.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_087.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_088.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_089.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.024937188839397283,0.050549467444316334,0.007972168099494572,0,0,0,huggingface_coffeesales_090.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_091.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_092.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_093.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_094.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_095.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_096.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_097.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_098.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.033699644962877556,0.007972168099494572,0,0,0,huggingface_coffeesales_099.json,huggingface_coffeesales,10,42
7,0,0.0,0.0,0.0,0.0,3.6841315399507173,0.04518955550086233,0.04516434447771376,0.007281955108319078,0,0,0,huggingface_coffeesales_1.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_100.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_101.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_102.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_103.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_104.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_105.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_106.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_107.json,huggingface_coffeesales,10,42
8,0,0.0,0.0,0.0,0.0,3.64742872639259,0.04987437767879457,0.050549467444316334,0.003986084049747286,0,0,0,huggingface_coffeesales_108.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_109.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_110.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_111.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_112.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_113.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_114.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_115.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_116.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_117.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_118.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_119.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_120.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_121.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_122.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_123.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_124.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_125.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.027669363638503232,0.05625263923774697,0.008756602839909021,0,0,0,huggingface_coffeesales_126.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_127.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_128.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_129.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_130.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_131.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_132.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_133.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_134.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.037501759491831314,0.008756602839909021,0,0,0,huggingface_coffeesales_135.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_136.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_137.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_138.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_139.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_140.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_141.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_142.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_143.json,huggingface_coffeesales,10,42
9,0,0.0,0.0,0.0,0.0,3.654111852832571,0.055338727277006464,0.05625263923774697,0.004378301419954511,0,0,0,huggingface_coffeesales_144.json,huggingface_coffeesales,10,42
10,0,0.0,0.0,0.0,0.0,3.606952536786115,0.06132900458385193,0.060156866169442005,0.010112722585711538,0,0,0,huggingface_coffeesales_145.json,huggingface_coffeesales,10,42
10,0,0.0,0.0,0.0,0.0,3.606952536786115,0.06132900458385193,0.060156866169442005,0.010112722585711538,0,0,0,huggingface_coffeesales_146.json,huggingface_coffeesales,10,42
10,0,0.0,0.0,0.0,0.0,3.606952536786115,0.06132900458385193,0.060156866169442005,0.010112722585711538,0,0,0,huggingface_coffeesales_147.json,huggingface_coffeesales,10,42
10,0,0.0,0.0,0.0,0.0,3.606952536786115,0.06132900458385193,0.060156866169442005,0.010112722585711538,0,0,0,huggingface_coffeesales_148.json,huggingface_coffeesales,10,42
10,0,0.0,0.0,0.0,0.0,3.606952536786115,0.06132900458385193,0.060156866169442005,0.010112722585711538,0,0,0,huggingface_coffeesales_149.json,huggingface_coffeesales,10,42
